Lag_1,Lag_2,Return
0.6152998438791357,-0.13756419662509511,0.2555677254472588
0.2555677254472588,0.6152998438791357,-0.6190823015295055
-0.6190823015295055,0.2555677254472588,0.05496518871381806
0.05496518871381806,-0.6190823015295055,0.10071415491668123
0.10071415491668123,0.05496518871381806,0.10975944388549319
0.10975944388549319,0.10071415491668123,-1.0415714938328047
-1.0415714938328047,0.10975944388549319,-0.36931031299048955
-0.36931031299048955,-1.0415714938328047,-0.31507737929754587
-0.31507737929754587,-0.36931031299048955,-0.09296272194850852
-0.09296272194850852,-0.31507737929754587,0.3163673583325588
0.3163673583325588,-0.09296272194850852,-0.7791485019942423
-0.7791485019942423,0.3163673583325588,-0.05609049266150912
-0.05609049266150912,-0.7791485019942423,0.1964269011317965
0.1964269011317965,-0.05609049266150912,-0.056011949215828416
-0.056011949215828416,0.1964269011317965,0.5137306183448542
0.5137306183448542,-0.056011949215828416,-0.6783756156491072
-0.6783756156491072,0.5137306183448542,0.4210329341317376
0.4210329341317376,-0.6783756156491072,-0.26087766700828574
-0.26087766700828574,0.4210329341317376,0.17748715553480565
0.17748715553480565,-0.26087766700828574,-0.04662439388287698
-0.04662439388287698,0.17748715553480565,0.27054762571134816
0.27054762571134816,-0.04662439388287698,0.18608113137328353
0.18608113137328353,0.27054762571134816,0.39933135215453053
0.39933135215453053,0.18608113137328353,-0.08324854315048258
-0.08324854315048258,0.39933135215453053,-0.3054989816700715
-0.3054989816700715,-0.08324854315048258,0.6500139288699192
0.6500139288699192,-0.3054989816700715,0.2029707537595682
0.2029707537595682,0.6500139288699192,0.10127980848908535
0.10127980848908535,0.2029707537595682,-0.22075055187638082
-0.22075055187638082,0.10127980848908535,0.6084070796460228
0.6084070796460228,-0.22075055187638082,0.6047278724574001
0.6047278724574001,0.6084070796460228,-0.18214936247723523
-0.18214936247723523,0.6047278724574001,0.4014598540145853
0.4014598540145853,-0.18214936247723523,0.11813885859686124
0.11813885859686124,0.4014598540145853,-0.054461287101748024
-0.054461287101748024,0.11813885859686124,0.43592770865499286
0.43592770865499286,-0.054461287101748024,-0.5425445338638202
-0.5425445338638202,0.43592770865499286,-0.21820165469589314
-0.21820165469589314,-0.5425445338638202,0.4100227790432953
0.4100227790432953,-0.21820165469589314,0.06352087114336324
0.06352087114336324,0.4100227790432953,0.11789244581481562
0.11789244581481562,0.06352087114336324,-0.6159420289855166
-0.6159420289855166,0.11789244581481562,0.6288734961720888
0.6288734961720888,-0.6159420289855166,-0.48908613350240326
-0.48908613350240326,0.6288734961720888,-0.18203331209611928
-0.18203331209611928,-0.48908613350240326,-0.11853743047324228
-0.11853743047324228,-0.18203331209611928,0.15519444951617167
0.15519444951617167,-0.11853743047324228,-0.41017227235438103
-0.41017227235438103,0.15519444951617167,0.677283543840379
0.677283543840379,-0.41017227235438103,0.40000000000000036
0.40000000000000036,0.677283543840379,-0.4980079681275007
-0.4980079681275007,0.40000000000000036,-0.7189007189007168
-0.7189007189007168,-0.4980079681275007,-0.4674610449129091
-0.4674610449129091,-0.7189007189007168,0.3499401418178394
0.3499401418178394,-0.4674610449129091,0.21106726622008853
0.21106726622008853,0.3499401418178394,-0.15567765567765512
-0.15567765567765512,0.21106726622008853,0.44941759148857674
0.44941759148857674,-0.15567765567765512,-0.520452885317757
-0.520452885317757,0.44941759148857674,-0.5139972464433096
-0.5139972464433096,-0.520452885317757,0.5720084878678922
0.5720084878678922,-0.5139972464433096,-0.5320612787817702
-0.5320612787817702,0.5720084878678922,0.0
0.0,-0.5320612787817702,-0.43345937471180873
-0.43345937471180873,0.0,-0.3427195257502569
-0.3427195257502569,-0.43345937471180873,0.6599126312854198
0.6599126312854198,-0.3427195257502569,0.23084025854107626
0.23084025854107626,0.6599126312854198,-0.8106863196683523
-0.8106863196683523,0.23084025854107626,-0.4458066313736353
-0.4458066313736353,-0.8106863196683523,-0.4944491090586922
-0.4944491090586922,-0.4458066313736353,-0.5719107444215221
-0.5719107444215221,-0.4944491090586922,-0.28288543140027045
-0.28288543140027045,-0.5719107444215221,1.4846335697399349
1.4846335697399349,-0.28288543140027045,-0.02795378307863805
-0.02795378307863805,1.4846335697399349,-0.8015658495665878
-0.8015658495665878,-0.02795378307863805,-0.5919383632434383
-0.5919383632434383,-0.8015658495665878,-0.34026465028356156
-0.34026465028356156,-0.5919383632434383,0.028452200303497044
0.028452200303497044,-0.34026465028356156,1.2420593533706281
1.2420593533706281,0.028452200303497044,-0.43079228319911067
-0.43079228319911067,1.2420593533706281,-0.3386004514672525
-0.3386004514672525,-0.43079228319911067,0.6511891279728177
0.6511891279728177,-0.3386004514672525,-0.8345053914674105
-0.8345053914674105,0.6511891279728177,0.29311649016641184
0.29311649016641184,-0.8345053914674105,-0.5750919204299043
-0.5750919204299043,0.29311649016641184,0.46463113976864534
0.46463113976864534,-0.5750919204299043,0.056630486078335096
0.056630486078335096,0.46463113976864534,0.42448825582490635
0.42448825582490635,0.056630486078335096,0.33815517565283226
0.33815517565283226,0.42448825582490635,0.11233851338698919
0.11233851338698919,0.33815517565283226,-0.24312698709556546
-0.24312698709556546,0.11233851338698919,0.19685039370078705
0.19685039370078705,-0.24312698709556546,0.4303489568715513
0.4303489568715513,0.19685039370078705,-0.1397298556124693
-0.1397298556124693,0.4303489568715513,-0.41977611940300363
-0.41977611940300363,-0.1397298556124693,0.5714285714286005
0.5714285714286005,-0.41977611940300363,-0.25149031296574087
-0.25149031296574087,0.5714285714286005,0.1307311607059436
0.1307311607059436,-0.25149031296574087,0.06528023873915156
0.06528023873915156,0.1307311607059436,0.5871388630009244
0.5871388630009244,0.06528023873915156,1.0840359492263474
1.0840359492263474,0.5871388630009244,0.7241063244729729
0.7241063244729729,1.0840359492263474,-1.1557011557011498
-1.1557011557011498,0.7241063244729729,-0.1657153378751608
-0.1657153378751608,-1.1557011557011498,0.21209885651050087
0.21209885651050087,-0.1657153378751608,0.20244777767552957
0.20244777767552957,0.21209885651050087,0.23877307374413625
0.23877307374413625,0.20244777767552957,-0.2748511223087391
-0.2748511223087391,0.23877307374413625,-0.15617822691778027
-0.15617822691778027,-0.2748511223087391,-0.11961722488038617
-0.11961722488038617,-0.15617822691778027,-0.2579456471672015
-0.2579456471672015,-0.11961722488038617,-0.32326590930082943
-0.32326590930082943,-0.2579456471672015,-0.03706449221645425
-0.03706449221645425,-0.32326590930082943,0.25954764553206555
0.25954764553206555,-0.03706449221645425,0.11094674556213491
0.11094674556213491,0.25954764553206555,0.16623568526044075
0.16623568526044075,0.11094674556213491,-0.8390189931772207
-0.8390189931772207,0.16623568526044075,-0.19525801952580135
-0.19525801952580135,-0.8390189931772207,-0.05589714924538747
-0.05589714924538747,-0.19525801952580135,-0.7829977628635354
-0.7829977628635354,-0.05589714924538747,-1.164975573092819
-1.164975573092819,-0.7829977628635354,0.7509505703422015
0.7509505703422015,-1.164975573092819,-0.5000471742617307
-0.5000471742617307,0.7509505703422015,1.0999431063910547
1.0999431063910547,-0.5000471742617307,0.3751641343087586
0.3751641343087586,1.0999431063910547,-0.38310596150251675
-0.38310596150251675,0.3751641343087586,-0.49713910514961324
-0.49713910514961324,-0.38310596150251675,0.2828054298642746
0.2828054298642746,-0.49713910514961324,-0.02820078962212369
-0.02820078962212369,0.2828054298642746,-0.19746121297602448
-0.19746121297602448,-0.02820078962212369,-0.1978518937252649
-0.1978518937252649,-0.19746121297602448,0.09440196356085284
0.09440196356085284,-0.1978518937252649,0.1697632745449429
0.1697632745449429,0.09440196356085284,-0.15064494868657352
-0.15064494868657352,0.1697632745449429,-0.2168788307402192
-0.2168788307402192,-0.15064494868657352,0.4158004158004047
0.4158004158004047,-0.2168788307402192,0.5270092226614009
0.5270092226614009,0.4158004158004047,-0.4868002246770309
-0.4868002246770309,0.5270092226614009,-0.8936970837252867
-0.8936970837252867,-0.4868002246770309,-0.04746084480304891
-0.04746084480304891,-0.8936970837252867,0.24691358024693244
0.24691358024693244,-0.04746084480304891,-0.4831375521030745
-0.4831375521030745,0.24691358024693244,-0.34269395525940993
-0.34269395525940993,-0.4831375521030745,0.21014423536154236
0.21014423536154236,-0.34269395525940993,0.4480030502335586
0.4480030502335586,0.21014423536154236,-0.15183146707155037
-0.15183146707155037,0.4480030502335586,-1.1119559019197922
-1.1119559019197922,-0.15183146707155037,-0.7496395963479174
-0.7496395963479174,-1.1119559019197922,0.09683354313936299
0.09683354313936299,-0.7496395963479174,0.5610912256941214
0.5610912256941214,0.09683354313936299,0.12506012506010578
0.12506012506010578,0.5610912256941214,-0.12490392006148099
-0.12490392006148099,0.12506012506010578,-0.8946608946609036
-0.8946608946609036,-0.12490392006148099,-0.5921180353329447
-0.5921180353329447,-0.8946608946609036,0.8104677277609662
0.8104677277609662,-0.5921180353329447,0.34870205346764216
0.34870205346764216,0.8104677277609662,0.3088803088802994
0.3088803088802994,0.34870205346764216,-0.42340261739799434
-0.42340261739799434,0.3088803088802994,-0.2222651720139135
-0.2222651720139135,-0.42340261739799434,0.2615012106537362
0.2615012106537362,-0.2222651720139135,-1.391035548686237
-1.391035548686237,0.2615012106537362,-1.9298589341692596
-1.9298589341692596,-1.391035548686237,0.6093297372889772
0.6093297372889772,-1.9298589341692596,-0.5262112787926987
-0.5262112787926987,0.6093297372889772,-0.5888811258608628
-0.5888811258608628,-0.5262112787926987,-2.098393574297197
-2.098393574297197,-0.5888811258608628,0.6768536560352922
0.6768536560352922,-2.098393574297197,0.5806254456554916
0.5806254456554916,0.6768536560352922,0.09114847073119492
0.09114847073119492,0.5806254456554916,0.8094708084589675
0.8094708084589675,0.09114847073119492,-0.010037137408414054
-0.010037137408414054,0.8094708084589675,1.15438666934351
1.15438666934351,-0.010037137408414054,-1.1213654857596622
-1.1213654857596622,1.15438666934351,-0.9032517061421053
-0.9032517061421053,-1.1213654857596622,-0.14178651002634268
-0.14178651002634268,-0.9032517061421053,-0.780933062880329
-0.780933062880329,-0.14178651002634268,-0.12266176019625208
-0.12266176019625208,-0.780933062880329,0.8289837273564693
0.8289837273564693,-0.12266176019625208,-0.14210312626877775
-0.14210312626877775,0.8289837273564693,-1.209595446228906
-1.209595446228906,-0.14210312626877775,0.5556127173577563
0.5556127173577563,-1.209595446228906,-0.7060268085541721
-0.7060268085541721,0.5556127173577563,-0.01030502885408513
-0.01030502885408513,-0.7060268085541721,-0.030918272699176352
-0.030918272699176352,-0.01030502885408513,0.42268041237112364
0.42268041237112364,-0.030918272699176352,0.48249666358690657
0.48249666358690657,0.42268041237112364,0.9603596240294276
0.9603596240294276,0.48249666358690657,1.022060311677797
1.022060311677797,0.9603596240294276,-1.5927076029249587
-1.5927076029249587,1.022060311677797,-0.25447882736157057
-0.25447882736157057,-1.5927076029249587,0.15307684457597226
0.15307684457597226,-0.25447882736157057,-0.8151620134501769
-0.8151620134501769,0.15307684457597226,-1.4588041914937344
-1.4588041914937344,-0.8151620134501769,0.14595496246871953
0.14595496246871953,-1.4588041914937344,0.8744534665833914
0.8744534665833914,0.14595496246871953,1.5067079463364275
1.5067079463364275,0.8744534665833914,0.010166734444894132
0.010166734444894132,1.5067079463364275,1.3520382230354677
1.3520382230354677,0.010166734444894132,0.5215646940822438
0.5215646940822438,1.3520382230354677,-0.0698463380562675
-0.0698463380562675,0.5215646940822438,-0.15976035946081435
-0.15976035946081435,-0.0698463380562675,-0.22002200220021528
-0.22002200220021528,-0.15976035946081435,-0.07016137115365417
-0.07016137115365417,-0.22002200220021528,1.4944834503510585
1.4944834503510585,-0.07016137115365417,-0.7905919557268493
-0.7905919557268493,1.4944834503510585,-0.44825181791016133
-0.44825181791016133,-0.7905919557268493,0.050030018010804866
0.050030018010804866,-0.44825181791016133,-0.9700970097009765
-0.9700970097009765,0.050030018010804866,0.24237527772168477
0.24237527772168477,-0.9700970097009765,0.25186379206125764
0.25186379206125764,0.24237527772168477,-0.07034468897598734
-0.07034468897598734,0.25186379206125764,1.1363636363636465
1.1363636363636465,-0.07034468897598734,-0.44744953763546924
-0.44744953763546924,1.1363636363636465,-0.1697962445065926
-0.1697962445065926,-0.44744953763546924,-0.3401700850425238
-0.3401700850425238,-0.1697962445065926,0.1305089850416552
0.1305089850416552,-0.3401700850425238,-0.09023460998595079
-0.09023460998595079,0.1305089850416552,0.020070245860503988
0.020070245860503988,-0.09023460998595079,-0.2608608407745572
-0.2608608407745572,0.020070245860503988,0.9355195654360715
0.9355195654360715,-0.2608608407745572,0.5381702212477357
0.5381702212477357,0.9355195654360715,0.9119746233148485
0.9119746233148485,0.5381702212477357,-0.09823182711199419
-0.09823182711199419,0.9119746233148485,-0.09832841691247429
-0.09832841691247429,-0.09823182711199419,0.9645669291338699
0.9645669291338699,-0.09832841691247429,0.5751608500682348
0.5751608500682348,0.9645669291338699,-0.19385480275273537
-0.19385480275273537,0.5751608500682348,-0.83519471690785
-0.83519471690785,-0.19385480275273537,-0.15669376162960047
-0.15669376162960047,-0.83519471690785,-0.13732221677293932
-0.13732221677293932,-0.15669376162960047,0.6089775071211001
0.6089775071211001,-0.13732221677293932,-0.7712584203846573
-0.7712584203846573,0.6089775071211001,0.0
0.0,-0.7712584203846573,0.9543486816214086
0.9543486816214086,0.0,-0.41906246954487303
-0.41906246954487303,0.9543486816214086,-0.215306322176545
-0.215306322176545,-0.41906246954487303,0.05884660651234164
0.05884660651234164,-0.215306322176545,-0.8625759654969589
-0.8625759654969589,0.05884660651234164,1.0480522048645469
1.0480522048645469,-0.8625759654969589,-0.09784735812133905
-0.09784735812133905,1.0480522048645469,0.1762977473065641
0.1762977473065641,-0.09784735812133905,-0.4986312084473865
-0.4986312084473865,0.1762977473065641,0.4618256853689662
0.4618256853689662,-0.4986312084473865,-0.8118153364632175
-0.8118153364632175,0.4618256853689662,-0.5324918647076293
-0.5324918647076293,-0.8118153364632175,-0.7038762763953543
-0.7038762763953543,-0.5324918647076293,0.43929712460062387
0.43929712460062387,-0.7038762763953543,-0.23856858846917905
-0.23856858846917905,0.43929712460062387,0.02989238740533917
0.02989238740533917,-0.23856858846917905,1.4344058173124674
1.4344058173124674,0.02989238740533917,-0.23568692919571088
-0.23568692919571088,1.4344058173124674,0.21655674771139388
0.21655674771139388,-0.23568692919571088,0.8348885178273147
0.8348885178273147,0.21655674771139388,1.5098383011884042
1.5098383011884042,0.8348885178273147,0.06717205642452484
0.06717205642452484,1.5098383011884042,0.5178365937859697
0.5178365937859697,0.06717205642452484,-0.41022705590535447
-0.41022705590535447,0.5178365937859697,0.756777469106229
0.756777469106229,-0.41022705590535447,0.6179882106864376
0.6179882106864376,0.756777469106229,-0.27402437872060537
-0.27402437872060537,0.6179882106864376,-0.29372749668371556
-0.29372749668371556,-0.27402437872060537,0.39912572460325535
0.39912572460325535,-0.29372749668371556,-0.3786086133459543
-0.3786086133459543,0.39912572460325535,-0.1520190023753032
-0.1520190023753032,-0.3786086133459543,-0.10467218574553572
-0.10467218574553572,-0.1520190023753032,0.4667555724899852
0.4667555724899852,-0.10467218574553572,-0.9860623874087371
-0.9860623874087371,0.4667555724899852,-0.27769797950779607
-0.27769797950779607,-0.9860623874087371,-0.05761474937585609
-0.05761474937585609,-0.27769797950779607,1.0280553420445981
1.0280553420445981,-0.05761474937585609,0.9415121255349268
0.9415121255349268,1.0280553420445981,0.9421518748822244
0.9421518748822244,0.9415121255349268,-0.14000373343288075
-0.14000373343288075,0.9421518748822244,-0.04673333956446424
-0.04673333956446424,-0.14000373343288075,0.22442491116516639
0.22442491116516639,-0.04673333956446424,0.2519126702742902
0.2519126702742902,0.22442491116516639,-0.9213587715216409
-0.9213587715216409,0.2519126702742902,0.817208341160991
0.817208341160991,-0.9213587715216409,0.4099506195844871
0.4099506195844871,0.817208341160991,-0.4639510067736996
-0.4639510067736996,0.4099506195844871,-0.027966812715574108
-0.027966812715574108,-0.4639510067736996,-0.41029466616933075
-0.41029466616933075,-0.027966812715574108,0.5056179775280834
0.5056179775280834,-0.41029466616933075,-0.419228619340406
-0.419228619340406,0.5056179775280834,-1.2068481616615112
-1.2068481616615112,-0.419228619340406,0.24621212121211933
0.24621212121211933,-1.2068481616615112,-1.133572643113545
-1.133572643113545,0.24621212121211933,0.7739346455188256
0.7739346455188256,-1.133572643113545,-1.0998388167251405
-1.0998388167251405,0.7739346455188256,-0.1917361710286669
-0.1917361710286669,-1.0998388167251405,-0.30736720776101123
-0.30736720776101123,-0.1917361710286669,1.2717988245495526
1.2717988245495526,-0.30736720776101123,0.15222148225668697
0.15222148225668697,1.2717988245495526,0.2659827111237911
0.2659827111237911,0.15222148225668697,-0.03789673140692784
-0.03789673140692784,0.2659827111237911,-0.10425552080370881
-0.10425552080370881,-0.03789673140692784,0.7685009487665928
0.7685009487665928,-0.10425552080370881,-0.9509462385839385
-0.9509462385839385,0.7685009487665928,-0.1520912547528508
-0.1520912547528508,-0.9509462385839385,0.3522467631378534
0.3522467631378534,-0.1520912547528508,-0.44587800018972557
-0.44587800018972557,0.3522467631378534,0.581284543548688
0.581284543548688,-0.44587800018972557,0.7674088109900445
0.7674088109900445,0.581284543548688,0.7051523128995818
0.7051523128995818,0.7674088109900445,0.7749043039865455
0.7749043039865455,0.7051523128995818,0.3891050583657574
0.3891050583657574,0.7749043039865455,0.12919896640828377
0.12919896640828377,0.3891050583657574,-0.5898617511520654
-0.5898617511520654,0.12919896640828377,-0.05562766549229714
-0.05562766549229714,-0.5898617511520654,0.24118738404452778
0.24118738404452778,-0.05562766549229714,0.19433647973348123
0.19433647973348123,0.24118738404452778,0.535697792555645
0.535697792555645,0.19433647973348123,-0.5420303169499374
-0.5420303169499374,0.535697792555645,0.5265102530944032
0.5265102530944032,-0.5420303169499374,-0.06432049986218047
-0.06432049986218047,0.5265102530944032,0.0183891136447345
0.0183891136447345,-0.06432049986218047,0.13789299503583763
0.13789299503583763,0.0183891136447345,0.09180207472689883
0.09180207472689883,0.13789299503583763,0.6145097679537637
0.6145097679537637,0.09180207472689883,0.7566089334548831
0.7566089334548831,0.6145097679537637,0.10856780964445534
0.10856780964445534,0.7566089334548831,0.8224130140081165
0.8224130140081165,0.10856780964445534,-0.6364288275367391
-0.6364288275367391,0.8224130140081165,-0.9652683806946283
-0.9652683806946283,-0.6364288275367391,0.027327382036790304
0.027327382036790304,-0.9652683806946283,0.13659958109459858
0.13659958109459858,0.027327382036790304,0.07275372862860507
0.07275372862860507,0.13659958109459858,0.20901490367137843
0.20901490367137843,0.07275372862860507,-0.11789244581482672
-0.11789244581482672,0.20901490367137843,0.3722534955511225
0.3722534955511225,-0.11789244581482672,0.3075531433740508
0.3075531433740508,0.3722534955511225,-0.5140229055821122
-0.5140229055821122,0.3075531433740508,-0.7342277012327814
-0.7342277012327814,-0.5140229055821122,-0.10957903387817103
-0.10957903387817103,-0.7342277012327814,-0.27424810311729164
-0.27424810311729164,-0.10957903387817103,0.6783389861582334
0.6783389861582334,-0.27424810311729164,0.837658199034852
0.837658199034852,0.6783389861582334,-1.5891647855530322
-1.5891647855530322,0.837658199034852,-0.43123222313975473
-0.43123222313975473,-1.5891647855530322,0.6819019535569515
0.6819019535569515,-0.43123222313975473,1.2630422844590816
1.2630422844590816,0.6819019535569515,0.5151843817787549
0.5151843817787549,1.2630422844590816,0.044959985612802456
0.044959985612802456,0.5151843817787549,0.8358799209059686
0.8358799209059686,0.044959985612802456,0.42784561903914664
0.42784561903914664,0.8358799209059686,-0.6745362563237767
-0.6745362563237767,0.42784561903914664,1.0544187293360707
1.0544187293360707,-0.6745362563237767,0.1414802369793966
0.1414802369793966,1.0544187293360707,-0.13245033112583293
-0.13245033112583293,0.1414802369793966,0.09725906277631147
0.09725906277631147,-0.13245033112583293,0.3444925359950446
0.3444925359950446,0.09725906277631147,0.11443661971832775
0.11443661971832775,0.3444925359950446,-0.1494768310911887
-0.1494768310911887,0.11443661971832775,-0.44910179640718084
-0.44910179640718084,-0.1494768310911887,0.3892083149048986
0.3892083149048986,-0.44910179640718084,0.6872852233676952
0.6872852233676952,0.3892083149048986,-0.043756016452256574
-0.043756016452256574,0.6872852233676952,-0.07004027315707928
-0.07004027315707928,-0.043756016452256574,0.2453127737865879
0.2453127737865879,-0.07004027315707928,0.034958923265149267
0.034958923265149267,0.2453127737865879,-0.06989341254587389
-0.06989341254587389,0.034958923265149267,-1.18027627207552
-1.18027627207552,-0.06989341254587389,-0.30080509599221816
-0.30080509599221816,-1.18027627207552,-0.3194604667672407
-0.3194604667672407,-0.30080509599221816,-0.8012107184189321
-0.8012107184189321,-0.3194604667672407,0.0
0.0,-0.8012107184189321,0.8435789284752637
0.8435789284752637,0.0,0.5517486873720667
0.5517486873720667,0.8435789284752637,0.2124081777148623
0.2124081777148623,0.5517486873720667,0.1501368895169053
0.1501368895169053,0.2124081777148623,-0.2645502645502562
-0.2645502645502562,0.1501368895169053,0.27409372236959495
0.27409372236959495,-0.2645502645502562,-0.14108103341857747
-0.14108103341857747,0.27409372236959495,0.7240618101545193
0.7240618101545193,-0.14108103341857747,0.061365828000337075
0.061365828000337075,0.7240618101545193,0.3416856492027387
0.3416856492027387,0.061365828000337075,-0.09604470444424251
-0.09604470444424251,0.3416856492027387,-0.6816990036706883
-0.6816990036706883,-0.09604470444424251,-0.35198873636043126
-0.35198873636043126,-0.6816990036706883,0.30907806428821516
0.30907806428821516,-0.35198873636043126,-0.5986442468527087
-0.5986442468527087,0.30907806428821516,0.19484545213002136
0.19484545213002136,-0.5986442468527087,-0.24750287280119743
-0.24750287280119743,0.19484545213002136,0.07975188303055436
0.07975188303055436,-0.24750287280119743,0.6552151584912513
0.6552151584912513,0.07975188303055436,-0.3958479943701576
-0.3958479943701576,0.6552151584912513,0.22078954340722934
0.22078954340722934,-0.3958479943701576,-0.34367289390201394
-0.34367289390201394,0.22078954340722934,0.1414802369793966
0.1414802369793966,-0.34367289390201394,-0.07064017660045607
-0.07064017660045607,0.1414802369793966,0.09719890430326394
0.09719890430326394,-0.07064017660045607,-0.03531073446326749
-0.03531073446326749,0.09719890430326394,-0.3620628753090771
-0.3620628753090771,-0.03531073446326749,-0.07090312860056347
-0.07090312860056347,-0.3620628753090771,-0.3192904656319384
-0.3192904656319384,-0.07090312860056347,0.7918853990568575
0.7918853990568575,-0.3192904656319384,-0.37959039548022266
-0.37959039548022266,0.7918853990568575,-0.24811696942845796
-0.24811696942845796,-0.37959039548022266,0.2309673980634308
0.2309673980634308,-0.24811696942845796,0.24816095010191663
0.24816095010191663,0.2309673980634308,-0.16797807444081103
-0.16797807444081103,0.24816095010191663,0.44279135671272396
0.44279135671272396,-0.16797807444081103,-0.6965261858578708
-0.6965261858578708,0.44279135671272396,0.19532984107253348
0.19532984107253348,-0.6965261858578708,0.24811696942843575
0.24811696942843575,0.19532984107253348,-0.12375143640060982
-0.12375143640060982,0.24811696942843575,0.17700681476235935
0.17700681476235935,-0.12375143640060982,0.1501899461083145
0.1501899461083145,0.17700681476235935,-0.39696541990119627
-0.39696541990119627,0.1501899461083145,0.23027189797182324
0.23027189797182324,-0.39696541990119627,-0.9808253070601625
-0.9808253070601625,0.23027189797182324,-0.08031411743709693
-0.08031411743709693,-0.9808253070601625,0.43761721889792327
0.43761721889792327,-0.08031411743709693,-0.10670460608217525
-0.10670460608217525,0.43761721889792327,0.4806836389531943
0.4806836389531943,-0.10670460608217525,0.7175761871013542
0.7175761871013542,0.4806836389531943,-0.4397924179787238
-0.4397924179787238,0.7175761871013542,0.0
0.0,-0.4397924179787238,0.4240657301881834
0.4240657301881834,0.0,0.7301838655757953
0.7301838655757953,0.4240657301881834,0.0
0.0,0.7301838655757953,0.24454148471615422
0.24454148471615422,0.0,0.9844920717895222
0.9844920717895222,0.24454148471615422,-0.043136916573194295
-0.043136916573194295,0.9844920717895222,-0.17262213015708516
-0.17262213015708516,-0.043136916573194295,-0.12104444060176967
-0.12104444060176967,-0.17262213015708516,0.5020775623268747
0.5020775623268747,-0.12104444060176967,-0.2842377260982021
-0.2842377260982021,0.5020775623268747,0.25049667444070334
0.25049667444070334,-0.2842377260982021,-0.38773048423230705
-0.38773048423230705,0.25049667444070334,1.020672952166768
1.020672952166768,-0.38773048423230705,-0.6421782686873767
-0.6421782686873767,1.020672952166768,-0.07755946225440624
-0.07755946225440624,-0.6421782686873767,0.0948684777921649
0.0948684777921649,-0.07755946225440624,0.35326555230053014
0.35326555230053014,0.0948684777921649,-0.22323345067400968
-0.22323345067400968,0.35326555230053014,0.24094312021341047
0.24094312021341047,-0.22323345067400968,-0.1459352734140329
-0.1459352734140329,0.24094312021341047,-0.1977303988995871
-0.1977303988995871,-0.1459352734140329,-0.07752605736929263
-0.07752605736929263,-0.1977303988995871,-0.0517241379310307
